Year,Round,Pick,Player,Position,NBA Team,Prev Team,Games Played,Games Started,Minutes,Points Per Game,FGA,FGM,FG%,3PA,3PM,3P%,FTA,FTM,FT%,Rebounds,DBoards,OBoards,Assists,Turnovers,Steals,Blocks,Fouls
1990,0,0,Scott Williams,FC,None,North Carolina,746,266,16.4,5.13,4.56,2.13,0.467,0.06,0.01,0.109,1.19,0.86,0.721,4.7,2.98,1.72,0.58,0.73,0.53,0.56,2.57
1990,0,0,Matt Bullard,PF,None,Iowa,615,79,14.4,5.32,4.73,1.98,0.418,2.54,0.97,0.384,0.51,0.39,0.768,1.99,1.54,0.45,0.87,0.52,0.3,0.19,1.26
1990,0,0,Michael Curry,F-G,None,Georgia Southern,667,267,19.8,4.48,3.67,1.64,0.447,0.4,0.12,0.298,1.31,1.08,0.825,1.57,1.27,0.3,1.21,0.69,0.5,0.1,2.28
1990,0,0,Keith Askins,F,None,Alabama,486,80,16.4,3.81,3.47,1.39,0.401,1.59,0.57,0.355,0.64,0.46,0.717,2.94,1.86,1.08,0.77,0.66,0.57,0.35,2.25
1990,0,0,Marty Conlon,F-C,None,Providence,379,29,16.7,6.47,5.12,2.55,0.498,0.2,0.04,0.2,1.81,1.33,0.735,3.46,2.14,1.31,1,1.09,0.39,0.19,1.8
1990,0,0,David Benoit,F,None,Alabama,492,179,18.9,7.02,6.2,2.71,0.438,1.34,0.43,0.319,1.47,1.17,0.795,4.03,2.86,1.17,0.58,0.86,0.44,0.5,2.08
1990,0,0,Eldridge Recasner,SG,None,Washington,296,47,17.3,5.85,4.99,2.12,0.426,1.97,0.81,0.409,0.9,0.79,0.887,1.8,1.36,0.44,1.76,1.03,0.44,0.04,1.36
1990,0,0,Alan Ogg,C,None,UAB,80,1,8.2,2.19,1.9,0.94,0.493,0.03,0,0,0.55,0.31,0.568,1.66,1.06,0.6,0.16,0.38,0.15,0.72,1.65
1990,0,0,Larry Robinson,SG,None,Centenary,89,11,13.5,4.49,4.47,1.72,0.384,1.51,0.56,0.373,0.74,0.49,0.667,1.88,1.19,0.69,0.92,0.74,0.63,0.04,1.2
1990,0,0,Dan O'Sullivan,C,None,Fordham,45,2,6.6,1.78,1.51,0.6,0.397,0.02,0,0,0.78,0.58,0.743,1.44,0.96,0.49,0.22,0.27,0.09,0.11,1
1990,0,0,Melvin Newbern,G,None,Minnesota,33,1,9.4,3.61,3.42,1.27,0.372,0.24,0.03,0.125,1.82,1.03,0.567,1.12,0.55,0.58,1.73,0.97,0.7,0.03,1.27
1990,0,0,Stevie Thompson,G,None,Syracuse,19,0,4.8,1.63,1.95,0.74,0.378,0.05,0,0,0.42,0.16,0.375,1,0.42,0.58,0.42,0.26,0.32,0.16,0.47
1990,0,0,Tony Harris,G,None,New Orleans,14,0,10.5,4.86,3.93,1.14,0.291,0.86,0.21,0.25,2.71,2.36,0.868,0.79,0.57,0.21,0.57,0.71,0.36,0,1.07
1990,0,0,Andy Toolson,GF,None,Brigham Young,60,15,8.7,2.65,2.43,0.97,0.397,0.73,0.25,0.341,0.62,0.47,0.757,1.22,0.68,0.53,0.53,0.43,0.23,0.03,1.17
1990,0,0,Brian Howard,F,None,NC State,95,22,17,6,5.45,2.49,0.458,0.09,0.02,0.222,1.32,0.99,0.752,2.77,1.89,0.87,0.85,0.87,0.69,0.44,2.86
1990,0,0,Tharon Mayes,G,None,Florida State,24,0,10.6,4.12,4.12,1.25,0.303,1.71,0.62,0.366,1.5,1,0.667,0.67,0.54,0.12,1.46,1.29,0.67,0.08,1.71
1990,0,0,Chris Munk,F,None,USC,11,0,2.6,1.18,0.64,0.27,0.429,0,0,0,1.09,0.64,0.583,1.27,0.82,0.45,0.09,0.45,0.09,0.18,0.45
1990,0,0,Irving Thomas,F,None,Florida State,26,0,4.2,1.77,1.92,0.65,0.34,0,0,0,0.81,0.46,0.571,1.19,0.65,0.54,0.38,0.5,0.15,0.04,0.92
1990,0,0,Mark Bradtke,C,None,Melbourne South (Australia),36,0,7,1.64,1.61,0.69,0.431,0,0,0,0.36,0.25,0.692,1.89,1.17,0.72,0.19,0.25,0.14,0.14,0.94
1990,0,0,Ricky Calloway,F,None,Kansas,64,0,10.6,3.2,3,1.17,0.391,0.03,0,0,1.23,0.86,0.696,1.22,0.83,0.39,0.95,0.8,0.34,0.11,1.53
1990,0,0,Dan Godfread,C,None,Evansville,11,0,2,1.18,1.09,0.45,0.417,0.09,0,0,0.36,0.27,0.75,0.18,0.18,0,0,0,0.09,0.36,0.45
1990,0,0,Andres Guibert,FC,None, ,22,0,9.1,2.73,3.05,1,0.328,0.18,0,0,1.14,0.73,0.64,2.77,1.59,1.18,0.55,0.82,0.36,0.09,1.59
1990,0,0,Kurk Lee,G,None,Towson,48,0,5.5,1.38,1.48,0.4,0.268,0.31,0.06,0.2,0.58,0.52,0.893,0.62,0.48,0.15,0.71,0.42,0.23,0.04,0.81
1990,0,0,Ian Lockhart,PF,None,Tennessee,1,0,2,4,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0
1990,0,0,Anthony Pullard,FC,None,McNeese State,8,0,4.6,2.12,2.25,1,0.444,0,0,0,0.38,0.12,0.333,1,0.75,0.25,0.25,0.62,0.25,0.25,0.62
1990,0,0,Cedric Ball,F,None,Charlotte,7,0,3.7,1.14,1.14,0.43,0.375,0,0,0,0.29,0.29,1,1.57,0.86,0.71,0,0.29,0,0.29,0.71
1990,0,0,Richard Coffey,F,None,Minnesota,52,1,6.2,1.31,1.44,0.54,0.373,0.02,0,0,0.42,0.23,0.545,1.52,0.71,0.81,0.06,0.1,0.12,0.08,0.87
1990,0,0,Alvin Heggs,PF,None,Texas,4,0,3.5,2,1.25,0.75,0.6,0,0,0,0.75,0.5,0.667,0.5,0.25,0.25,0,0,0,0,0
1990,0,0,Skeeter Henry,G,None,Oklahoma,4,0,3.8,1,1.25,0.25,0.2,0.5,0,0,1,0.5,0.5,0.5,0.5,0,1,0.25,0,0,0.25
1990,0,0,Thomas Jordan,FC,None, ,4,0,26.5,11,10.25,4.5,0.439,0,0,0,4.25,2,0.471,4.75,3.5,1.25,0.75,3,0.75,1.25,3.5
1990,0,0,Jesse Spinner,C,None,Grambling State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,1,Pervis Ellison,C,SAC,Louisville,474,245,24.5,9.48,7.55,3.85,0.51,0.04,0,0.05,2.58,1.77,0.689,6.69,4.39,2.29,1.46,1.68,0.62,1.59,3.15
1989,1,2,Danny Ferry,PF,LAC,Duke,918,186,19.8,7.01,6.12,2.73,0.446,1.88,0.74,0.393,0.97,0.82,0.84,2.78,2.07,0.7,1.29,0.88,0.42,0.32,2.14
1989,1,3,Sean Elliott,SF,SAN,Arizona,742,712,33,14.21,11.17,5.19,0.465,2.12,0.79,0.375,3.79,3.03,0.8,4.32,3.21,1.1,2.56,1.79,0.78,0.38,2.19
1989,1,4,Glen Rice,SF,MIA,Michigan,1000,876,35,18.34,14.87,6.78,0.456,3.9,1.56,0.4,3.81,3.23,0.846,4.39,3.44,0.95,2.1,1.73,0.96,0.27,2.36
1989,1,5,J.R. Reid,PF,CHA,North Carolina,672,297,22.9,8.45,6.84,3.23,0.472,0.06,0.01,0.135,2.78,1.99,0.716,5.03,3.54,1.49,0.95,1.41,0.76,0.39,2.94
1989,1,6,Stacey King,PF,CHI,Oklahoma,438,63,16.9,6.44,5.11,2.45,0.478,0.04,0.01,0.235,2.17,1.54,0.707,3.33,1.97,1.36,0.88,1.21,0.39,0.48,2.07
1989,1,7,George McCloud,SF,IND,Florida State,766,196,22.8,9.04,8.02,3.22,0.402,3.36,1.2,0.358,1.72,1.39,0.81,3.06,2.2,0.86,2.31,1.4,0.77,0.25,2.15
1989,1,8,Randy White,PF,DAL,Louisiana Tech,281,66,19.2,7.41,6.94,2.79,0.401,0.5,0.1,0.193,2.47,1.74,0.707,4.86,2.97,1.89,0.62,1.32,0.74,0.45,3.06
1989,1,9,Tom Hammonds,PF,WAS,Georgia Tech,687,60,15.2,5.26,4.28,2.05,0.48,0.02,0,0,1.68,1.16,0.691,3.26,2.2,1.07,0.55,0.77,0.24,0.2,1.81
1989,1,10,Pooh Richardson,PG,MIN,UCLA,639,483,30.4,11.08,10.75,4.77,0.444,1.7,0.56,0.329,1.52,0.99,0.652,2.83,2.15,0.68,6.54,1.82,1.28,0.17,1.77
1989,1,11,Nick Anderson,GF,ORL,Illinois,800,636,31.2,14.41,12.36,5.52,0.446,3.71,1.32,0.356,3.08,2.05,0.667,5.08,3.81,1.26,2.61,1.7,1.39,0.45,1.88
1989,1,12,Mookie Blaylock,PG,NJN,Oklahoma,889,800,34.9,13.46,12.93,5.29,0.409,4.29,1.44,0.336,1.94,1.43,0.736,4.12,2.97,1.14,6.72,2.33,2.33,0.34,1.9
1989,1,13,Michael Smith,F,BOS,Brigham Young,141,10,9.4,4.95,4.4,2.09,0.474,0.43,0.06,0.15,0.86,0.72,0.835,1.5,0.98,0.52,1.01,0.77,0.15,0.04,0.84
1989,1,14,Tim Hardaway,PG,GOS,UTEP,867,770,35.3,17.73,15.08,6.51,0.431,5.01,1.78,0.355,3.76,2.94,0.782,3.29,2.67,0.63,8.18,2.86,1.65,0.15,2.34
1989,1,15,Todd Lichti,G,DEN,Stanford,237,51,17.9,7.88,6.73,3.09,0.46,0.33,0.08,0.244,2.06,1.62,0.789,2.13,1.38,0.75,1.37,1.07,0.76,0.19,1.76
1989,1,16,Dana Barros,PG,SEA,Boston College,850,263,22.9,10.47,8.4,3.86,0.46,3.12,1.28,0.411,1.71,1.47,0.858,1.89,1.62,0.27,3.34,1.43,0.87,0.05,1.26
1989,1,17,Shawn Kemp,C,SEA,Trinity Valley CC,1051,727,27.9,14.6,10.73,5.24,0.488,0.11,0.03,0.277,5.52,4.1,0.741,8.41,5.53,2.88,1.62,2.63,1.13,1.22,3.64
1989,1,18,B.J. Armstrong,G,CHI,Iowa,747,340,23.8,9.8,8.01,3.82,0.477,1.37,0.58,0.424,1.85,1.59,0.856,1.77,1.51,0.26,3.32,1.19,0.71,0.06,1.51
1989,1,19,Kenny Payne,F,PHL,Louisville,144,13,8.1,3.53,3.69,1.51,0.41,0.4,0.12,0.293,0.44,0.38,0.859,1.18,0.87,0.31,0.42,0.47,0.26,0.15,0.9
1989,1,20,Jeff Sanders,F,CHI,Georgia Southern,55,0,8.4,2.04,2.25,0.89,0.395,0,0,0,0.42,0.25,0.609,1.87,1.13,0.75,0.45,0.58,0.33,0.16,1.16
1989,1,21,Blue Edwards,SG,UTH,East Carolina,704,452,26.1,10.77,9.04,4.29,0.475,1.29,0.43,0.335,2.26,1.76,0.779,3.38,2.38,0.99,2,1.69,1.03,0.42,2.73
1989,1,22,Byron Irvin,G,POR,Missouri,87,8,9.8,5.18,4.02,1.9,0.471,0.23,0.08,0.35,1.82,1.31,0.722,1.41,0.77,0.64,0.84,0.68,0.51,0.03,0.89
1989,1,23,Roy Marble,GF,ATL,Iowa,29,0,6.7,1.9,2.41,0.62,0.257,0.07,0,0,1.1,0.66,0.594,1.1,0.48,0.62,0.41,0.59,0.24,0.1,0.59
1989,1,24,Anthony Cook,FC,PHX,Arizona,116,25,12.9,3.6,3.26,1.43,0.439,0.05,0,0,1.41,0.74,0.524,3.69,2.21,1.48,0.29,0.57,0.37,0.78,1.21
1989,1,25,John Morton,G,CLE,Seton Hall,128,5,14.7,4.76,4.12,1.59,0.386,0.45,0.1,0.224,1.87,1.47,0.787,1.26,0.84,0.42,2.67,1.45,0.72,0.18,1.29
1989,1,26,Vlade Divac,C,LAL,KK Partizan (Serbia),1134,979,29.8,11.81,9.27,4.59,0.495,0.38,0.09,0.235,3.68,2.55,0.692,8.22,5.68,2.54,3.12,2.18,1.14,1.43,3.18
1989,1,27,Kenny Battle,SF,DET,Illinois,134,17,13.4,4.68,3.6,1.81,0.504,0.22,0.03,0.133,1.41,1.02,0.725,2.44,1.41,1.03,0.79,0.68,0.73,0.23,1.6
1989,2,28,Sherman Douglas,PG,MIA,Syracuse,765,482,27.6,11.01,9,4.36,0.484,0.75,0.2,0.267,3.09,2.09,0.678,2.19,1.46,0.73,5.93,2.3,1.03,0.1,2.11
1989,2,29,Dyron Nix,F,CHA,Tennessee,20,0,5.5,1.95,1.95,0.7,0.359,0,0,0,0.8,0.55,0.688,1.3,0.9,0.4,0.25,0.35,0.15,0.05,0.75
1989,2,30,Frank Kornet,F,MIL,Vanderbilt,89,0,6.7,1.92,1.98,0.73,0.369,0.43,0.11,0.263,0.58,0.35,0.596,1.07,0.67,0.39,0.34,0.38,0.21,0.04,0.92
1989,2,31,Jeff Martin,GF,LAC,Murray State,143,49,18.8,6.69,6.44,2.69,0.417,0.72,0.2,0.282,1.6,1.11,0.694,2.03,1.11,0.92,0.76,0.67,0.55,0.33,1.41
1989,2,32,Stanley Brundy,F,NJN,DePaul,16,0,8,2.31,1.88,0.94,0.5,0,0,0,1.12,0.44,0.389,1.62,0.69,0.94,0.19,0.38,0.38,0.31,1.5
1989,2,33,Jay Edwards,SG,LAC,Indiana,4,0,6.5,1.75,1.75,0.75,0.429,0.5,0,0,0.75,0.25,0.333,0.5,0.25,0.25,1,0.25,0.25,0,1
1989,2,34,Gary Leonard,C,MIN,Missouri,31,0,4.8,1.42,1.19,0.55,0.459,0.03,0,0,0.65,0.32,0.5,1.1,0.68,0.42,0.06,0.29,0.13,0.32,1
1989,2,35,Pat Durham,F,DAL,Colorado State,64,3,14.5,5.05,4.09,1.92,0.469,0.41,0.08,0.192,1.69,1.12,0.667,1.69,1.03,0.66,0.89,0.81,0.58,0.52,1.88
1989,2,36,Cliff Robinson,PF,POR,Connecticut,1380,839,30.8,14.19,12.23,5.35,0.438,2.55,0.91,0.356,3.74,2.58,0.689,4.57,3.23,1.34,2.24,1.81,1.02,1.01,3.03
1989,2,37,Michael Ansley,F,ORL,Alabama,149,6,14.4,6.89,5.01,2.57,0.513,0,0,0,2.42,1.74,0.722,4.17,2.08,2.09,0.45,0.57,0.34,0.16,1.91
1989,2,38,Doug West,G-F,MIN,Villanova,676,380,24.6,9.58,8.1,3.89,0.481,0.29,0.05,0.191,2.17,1.74,0.801,2.47,1.68,0.79,1.91,1.22,0.68,0.28,2.75
1989,2,39,Ed Horton,PF,WAS,Iowa,45,10,8.3,4.49,3.6,1.78,0.494,0.09,0,0,1.53,0.93,0.609,2.4,1.09,1.31,0.42,0.87,0.2,0.11,1.4
1989,2,40,Dino Radja,PF,BOS,KK Split (Croatia),224,172,32.6,16.67,13.62,6.77,0.497,0.01,0,0,4.26,3.13,0.735,8.41,6.19,2.22,1.59,2.21,0.9,1.26,3.33
1989,2,41,Doug Roth,C,WAS,Tennessee,42,0,9.8,1.93,2.05,0.88,0.43,0.02,0,0,0.33,0.17,0.5,2.86,1.81,1.05,0.48,0.38,0.19,0.31,1.67
1989,2,42,Michael Cutright,SG,DEN,McNeese State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,43,Chucky Brown,SF,CLE,NC State,694,265,17.2,5.94,5.02,2.47,0.491,0.14,0.03,0.227,1.4,0.98,0.699,3.1,2.14,0.96,0.79,0.77,0.33,0.31,1.7
1989,2,44,Reggie Cross,PF,PHL,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,45,Scott Haffner,G,MIA,Evansville,50,6,12.2,4.26,4.76,1.92,0.403,0.46,0.06,0.13,0.54,0.36,0.667,1.1,0.92,0.18,1.78,0.74,0.32,0.06,1.14
1989,2,46,Ricky Blanton,F,PHX,LSU,2,0,6.5,3,3.5,1.5,0.429,0,0,0,0,0,0,1.5,0.5,1,0.5,0.5,1,0,0.5
1989,2,47,Reggie Turner,F,DEN,UAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,48,Junie Lewis,G,UTH,South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,49,Haywoode Workman,G,ATL,Oral Roberts,359,159,20.1,5.48,4.97,2.08,0.419,1.03,0.33,0.323,1.28,0.98,0.764,2.28,1.86,0.42,3.93,1.5,0.99,0.06,1.91
1989,2,50,Brian Quinnett,PF,NYK,Washington State,138,5,11.1,3.43,3.51,1.46,0.414,0.62,0.2,0.326,0.47,0.32,0.677,1.62,0.97,0.65,0.55,0.52,0.3,0.18,1.15
1989,2,51,Mike Morrison,GF,PHX,Loyola Marymount,36,1,4.2,2,1.89,0.64,0.338,0.19,0.06,0.286,0.83,0.67,0.8,0.56,0.36,0.19,0.31,0.64,0.06,0,0.56
1989,2,52,Greg Grant,PG,PHX,The College of New Jersey,274,5,12.2,2.8,2.99,1.15,0.383,0.53,0.15,0.281,0.5,0.36,0.71,0.91,0.67,0.23,2.74,0.84,0.59,0.03,1.03
1989,2,53,Jeff Hodge,G,DAL,South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,54,Toney Mack,G,PHL,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,0,Terry Davis,F,None,VCU,480,274,21.6,6.38,5.3,2.5,0.472,0.04,0.01,0.158,2.25,1.36,0.605,6.01,3.71,2.3,0.57,1.08,0.38,0.31,2.45
1989,0,0,Chris Childs,SG,None,Boise State,541,137,25.2,6.86,5.91,2.38,0.403,2,0.69,0.344,1.73,1.41,0.816,2.42,2.06,0.36,4.87,1.97,0.91,0.1,2.93
1989,0,0,Jaren Jackson,SG,None,Georgetown,431,71,16.7,5.5,5.14,2.01,0.391,2.27,0.8,0.352,0.89,0.68,0.764,1.82,1.34,0.48,1.16,0.81,0.6,0.12,1.68
1989,0,0,Adrian Caldwell,PF,None,Lamar,197,1,8.1,1.98,1.72,0.83,0.485,0.02,0,0,0.7,0.31,0.453,2.52,1.6,0.91,0.17,0.64,0.28,0.21,1.37
1989,0,0,Paul Graham,F,None,Ohio,179,20,18.7,8.37,7.26,3.25,0.448,1.65,0.56,0.339,1.78,1.31,0.739,2.42,1.65,0.77,1.97,1.21,1.04,0.18,2.17
1989,0,0,Mike Higgins,F,None,Northern Colorado,18,0,6.2,1.67,1,0.5,0.5,0,0,0,0.94,0.67,0.706,0.5,0.17,0.33,0.28,0.28,0.11,0.22,1.17
1989,0,0,Byron Dinkins,G,None,Charlotte,45,0,11.5,3.36,3.18,1.29,0.406,0.2,0.02,0.111,0.87,0.76,0.872,1.16,0.87,0.29,2.09,1.11,0.47,0.04,1
1989,0,0,Lanard Copeland,G,None,Georgia State,33,0,4.8,2.73,2.76,1.15,0.418,0.21,0.03,0.143,0.48,0.39,0.812,0.52,0.36,0.15,0.42,0.7,0.09,0.03,0.52
1989,0,0,Mark Hughes,C,None,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,0,0,Eric Johnson,G,None,Nebraska,48,2,5.7,1.12,1.75,0.42,0.238,0.12,0.02,0.167,0.35,0.27,0.765,0.58,0.42,0.17,1.33,0.54,0.35,0.04,1.02
1989,0,0,Stan Kimbrough,G,None,Xavier,13,0,5,1.62,1.69,0.69,0.409,0.15,0.08,0.5,0.15,0.15,1,0.54,0.23,0.31,0.46,0.31,0.38,0,0.38
1989,0,0,Clifford Lett,G,None,Florida,11,0,11.5,3.45,3.36,1.45,0.432,0.09,0,0,0.82,0.55,0.667,0.64,0.55,0.09,0.73,0.91,0.18,0.09,1.55
1989,0,0,Charles Edward Smith,G,None,Georgetown,73,0,8.1,2.55,2.05,0.89,0.433,0.14,0,0,1.14,0.77,0.675,1.04,0.85,0.19,1.58,0.6,0.51,0.04,1.22
1989,0,0,Howard Wright,F,None,Stanford,19,0,9.2,3.26,2.74,1.21,0.442,0.05,0,0,1.37,0.84,0.615,2.47,1.79,0.68,0.16,0.58,0.21,0.26,1.47
1989,0,0,Steve Bucknall,GF,None,North Carolina,18,0,4.2,1.28,1.83,0.5,0.273,0.06,0,0,0.33,0.28,0.833,0.39,0.11,0.28,0.56,0.61,0.11,0.06,0.56
1989,0,0,Tony Dawson,F,None,Florida State,6,0,5,2.83,2.5,1.17,0.467,0.67,0.33,0.5,0.17,0.17,1,0.83,0.5,0.33,0.17,0.5,0,0,0.67
1989,0,0,Aleksander Djordjevic,SG,None,KK Partizan (Serbia),8,0,7.6,3.12,2,1,0.5,0.88,0.62,0.714,0.62,0.5,0.8,0.62,0.5,0.12,0.62,0.62,0,0,0.38
1989,0,0,Mel McCants,F,None,Purdue,13,0,5,1.69,2,0.62,0.308,0,0,0,0.62,0.46,0.75,0.46,0.38,0.08,0.15,0.08,0.23,0.08,0.85
1989,0,0,Jay Taylor,GF,None,Eastern Illinois,17,0,6.7,3,3.06,1.24,0.404,0.76,0.18,0.231,0.53,0.35,0.667,0.65,0.35,0.29,0.29,0.59,0.29,0.18,0.53
1989,0,0,Raymond Brown,PF,None,Idaho,16,0,3.5,1,1.75,0.5,0.286,0,0,0,0.12,0,0,0.94,0.31,0.62,0.25,0.38,0,0,0.69
1989,0,0,Torgeir Bryn,FC,None,Texas State,3,0,3.3,1.33,0.67,0,0,0,0,0,2,1.33,0.667,0.67,0.67,0,0,0.33,0.67,0.33,1.67
1989,0,0,Terry Dozier,F,None,South Carolina,9,0,10.1,2.44,3,1,0.333,0.11,0,0,0.89,0.44,0.5,1.67,0.89,0.78,0.33,0.78,0.67,0.22,1.11
1989,0,0,Tom Hovasse,F,None,Penn State,2,0,2,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
1989,0,0,Leonard Taylor,F,None,California,10,0,3.7,1.1,0.6,0,0,0.1,0,0,1.6,1.1,0.688,1.2,0.8,0.4,0.1,0.5,0,0,0.4
1989,0,0,Gundars Vetra,SF,None,BS Riga (Latvia),13,0,6.8,3.46,3.08,1.46,0.475,0.23,0.23,1,0.46,0.31,0.667,0.62,0.31,0.31,0.46,0.15,0.15,0,0.92
1989,0,0,Jeff Lebo,G,None,North Carolina,4,0,8,1.5,1.75,0.5,0.286,0,0,0,0.5,0.5,1,1,0.5,0.5,0.75,0.25,0.5,0,1.75
1989,0,0,Andrew Gaze,F,None,Melbourne South (Australia),26,0,4.9,1.65,1.62,0.62,0.381,0.92,0.35,0.375,0.08,0.08,1,0.46,0.35,0.12,0.42,0.27,0.15,0.08,0.62
1988,1,1,Danny Manning,F,LAC,Kansas,882,398,27.4,14.02,11.15,5.7,0.511,0.23,0.05,0.206,3.54,2.58,0.729,5.23,3.51,1.73,2.34,2.1,1.13,0.85,3.28
1988,1,2,Rik Smits,C,IND,Marist,867,791,26.6,14.85,12.07,6.11,0.507,0.03,0,0.115,3.38,2.61,0.773,6.09,4.32,1.77,1.4,1.82,0.43,1.28,3.47
1988,1,3,Charles Daniel Smith,PF,PHL,Pittsburgh,564,419,29,14.37,11.17,5.31,0.475,0.16,0.03,0.194,4.82,3.73,0.774,5.76,3.64,2.11,1.41,1.84,0.82,1.4,3.45
1988,1,4,Chris Morris,SF,NJN,Auburn,747,436,25.1,10.96,9.55,4.21,0.441,2.18,0.67,0.306,2.54,1.87,0.739,4.74,2.71,2.03,1.58,1.57,1.23,0.72,2.34
1988,1,5,Mitch Richmond,SG,GOS,Kansas State,976,901,35.2,21,16.43,7.48,0.455,3.5,1.36,0.388,5.5,4.67,0.85,3.89,2.99,0.9,3.48,2.64,1.24,0.26,2.56
1988,1,6,Hersey Hawkins,SG,LAC,Bradley,983,896,32.6,14.72,10.8,4.97,0.461,3.16,1.25,0.394,4.05,3.53,0.87,3.62,2.78,0.84,2.91,1.86,1.65,0.31,2.08
1988,1,7,Tim Perry,FC,PHX,Temple,481,225,19.6,6.83,5.63,2.73,0.485,0.6,0.19,0.318,1.81,1.17,0.648,3.97,2.46,1.51,0.91,1.02,0.46,0.86,1.66
1988,1,8,Rex Chapman,SG,CHA,Kentucky,666,491,29.3,14.61,12.97,5.58,0.43,3.45,1.21,0.35,2.8,2.24,0.8,2.47,1.9,0.57,2.7,1.55,0.89,0.19,1.84
1988,1,9,Rony Seikaly,C,MIA,Syracuse,678,607,31.6,14.74,11.12,5.38,0.484,0.05,0.01,0.188,5.84,3.97,0.679,9.47,6.32,3.16,1.27,2.82,0.67,1.29,3.45
1988,1,10,Willie Anderson,SF,SAN,Georgia,555,432,28.8,12.2,10.72,5.05,0.471,0.67,0.18,0.266,2.44,1.92,0.786,3.75,2.76,0.99,3.79,2.1,1.07,0.62,2.7
1988,1,11,Will Perdue,C,CHI,Vanderbilt,792,223,15.6,4.72,3.72,1.92,0.515,0.02,0,0.067,1.54,0.89,0.577,4.95,3.15,1.79,0.75,1.03,0.29,0.66,2.01
1988,1,12,Harvey Grant,F,WAS,Oklahoma,783,439,26.2,9.94,9.12,4.27,0.469,0.31,0.08,0.267,1.85,1.31,0.709,4.39,2.89,1.49,1.56,0.91,0.77,0.55,2.26
1988,1,13,Jeff Grayer,GF,MIL,Iowa State,438,101,18.9,7.44,6.68,3.05,0.457,0.31,0.08,0.255,1.89,1.26,0.663,2.95,1.64,1.31,1.45,1.11,0.62,0.15,1.67
1988,1,14,Dan Majerle,SG,PHX,Central Michigan,955,455,31.6,11.44,9.6,4.14,0.431,3.98,1.42,0.358,2.35,1.74,0.741,4.47,3.29,1.18,2.88,1.17,1.25,0.38,2.02
1988,1,15,Gary Grant,G,SEA,Michigan,552,231,22.8,7.91,7.5,3.38,0.45,0.62,0.17,0.278,1.27,0.99,0.776,2.32,1.7,0.63,5.45,2.3,1.49,0.12,2.17
1988,1,16,Derrick Chievous,F,HOU,Missouri,154,1,14.5,7.05,5.84,2.59,0.443,0.21,0.05,0.242,2.41,1.82,0.755,2.36,1.32,1.04,0.71,1.21,0.5,0.11,1.6
1988,1,17,Eric Leckner,FC,UTH,Wyoming,449,59,12.1,4.09,3.12,1.59,0.508,0.01,0,0,1.36,0.91,0.669,3.16,2.35,0.81,0.47,0.86,0.19,0.31,2.26
1988,1,18,Ricky Berry,F,SAC,San Jose State,64,21,22,11.03,8.86,3.98,0.45,2.5,1.02,0.406,2.59,2.05,0.789,3.08,2.19,0.89,1.25,1.28,0.58,0.34,3.08
1988,1,19,Rod Strickland,PG,NYK,DePaul,1094,740,30.7,13.22,10.9,4.95,0.454,0.63,0.18,0.282,4.35,3.14,0.721,3.73,2.66,1.07,7.3,2.62,1.48,0.2,1.87
1988,1,20,Kevin Edwards,PG,MIA,DePaul,604,302,25.4,10.92,10.36,4.39,0.423,0.87,0.29,0.335,2.31,1.85,0.803,2.74,1.88,0.85,2.66,1.88,1.37,0.33,1.7
1988,1,21,Mark Bryant,PF,POR,Seton Hall,797,198,16.9,5.41,4.37,2.18,0.5,0.02,0,0.083,1.5,1.05,0.697,3.76,2.35,1.41,0.62,0.83,0.41,0.24,2.53
1988,1,22,Randolph Keys,F,CLE,Southern Mississippi,241,19,13.8,5.24,5.1,2.17,0.425,0.61,0.17,0.272,1.02,0.74,0.721,2.29,1.41,0.87,0.8,0.73,0.56,0.18,2.17
1988,1,23,Jerome Lane,F,DEN,Pittsburgh,218,79,14.7,5.29,5.17,2.28,0.441,0.07,0,0.062,1.93,0.73,0.379,5.77,3.17,2.6,1.48,1.2,0.63,0.18,2.5
1988,1,24,Brian Shaw,PG,BOS,UC Santa Barbara,942,361,23,6.95,6.81,2.75,0.403,1.5,0.46,0.304,1.27,1,0.782,3.38,2.56,0.82,4.16,1.77,0.79,0.27,2.07
1988,1,25,David Rivers,G,LAL,Notre Dame,114,11,11.3,3.36,3.06,1.22,0.398,0.11,0.01,0.083,1.15,0.91,0.794,1.29,0.82,0.46,2.47,1.46,0.54,0.09,1.03
